id,target
1,324393.0158187363
2,129803.6540906048
3,176538.00184645934
4,248603.73614390515
5,132439.64883740025
6,151413.0569065612
7,190477.65935457952
8,117289.49038449138
9,139242.80876694652
10,318403.37082511676
11,230315.0988663706
12,127402.08564363896
13,166085.4376475623
14,134282.3273965496
15,108373.15085802172
16,130351.98234265202
17,123547.96111164615
18,185682.89410801133
19,202424.3439095201
20,131931.4393345399
21,149246.77838785152
22,127997.38556370008
23,176763.54759266815
24,255243.65078909596
25,186652.57388056605
26,343975.6907240889
27,155956.24765957746
28,248065.36907927296
29,144000.44720909547
30,67903.26879753984
31,124568.77430469455
32,133787.4620498573
33,189076.17049199285
34,163861.1283611949
35,521583.08418992115
36,126386.33749729193
37,163678.12832470148
38,208259.1993648811
39,192556.01245935308
40,449928.43019697326
41,266410.7849967452
42,111585.59691537326
43,97625.21770250938
44,141177.2860547583
45,189240.3457594709
46,162059.011517547
47,216202.85886354398
48,107486.122107979
49,184380.06446005055
50,131558.96933889572
51,159325.7484895003
52,230243.16687292902
53,171109.76464645698
54,197597.46828012625
55,228359.5930635262
56,124964.91584499777
57,328737.02592580346
58,127290.08690097799
59,114051.98350163008
60,134293.19440335676
61,132252.8106465865
62,257146.03423324332
63,112513.67047156458
64,231476.5562340675
65,223080.4259314157
66,131120.3738094952
67,170988.60051655298
68,205087.223899966
69,283879.38428671827
70,134768.12686361157
71,118218.49825073328
72,250321.46470132697
73,142018.56684468826
74,137869.882373236
75,216257.68497552234
76,116134.44186462635
77,62232.723552692434
78,143855.60185630235
79,160066.4831808291
80,142125.43328173796
81,108210.13950307998
82,196265.65696106816
83,178536.39912942168
84,220465.25961471512
85,128850.28142824552
86,87632.33657111423
87,96847.68822132224
88,150423.50582619436
89,126332.01542794303
90,183887.8820692912
91,120707.2873018872
92,165883.24423343688
93,164295.26603365876
94,122480.4621213709
95,173311.09054340466
96,650264.5711514442
97,167721.03662278142
98,152888.59945962118
99,219863.33061167542
100,221066.51344958355
101,224369.52088394214
102,188271.9245907008
103,128227.3881788408
104,190186.16791225944
105,324431.6565446389
106,229103.2863581222
107,96414.36832534854
108,138280.87211186302
109,182091.04469471466
110,342913.17552180006
111,130483.59198545029
112,200226.37619688158
113,155214.1370461059
114,126550.21738060786
115,136643.88098715313
116,125610.18189122481
117,197730.65499398258
118,335592.6616227601
119,176409.98997819127
120,194890.52705674752
121,365200.4506041429
122,180329.87295638112
123,95081.67387930176
124,140349.72926333852
125,292931.8422159605
126,254721.50941796275
127,264879.2755970581
128,215838.43871665187
129,306852.33392715896
130,138594.39224302775
131,243039.96773525904
