id,target
1,295848.8466666667
2,129917.91666666669
3,176860.21666666667
4,220463.5833333333
5,130983.97333333331
6,144560.33333333334
7,182050.14
8,119745.75666666668
9,142452.33333333334
10,282879.32
11,237169.66666666663
12,123552.36666666668
13,159797.5
14,144010.56333333332
15,109137.81
16,129536.61
17,121412.0
18,196856.99666666667
19,194813.01
20,132858.61333333334
21,151069.7066666667
22,126083.47666666668
23,168351.6
24,249564.51666666663
25,187398.99666666667
26,294070.25666666665
27,143365.25
28,254543.16666666663
29,146772.1
30,89504.63
31,116987.75
32,126980.89666666668
33,175385.585
34,163015.28
35,300272.26
36,128287.89333333333
37,170899.26333333334
38,212754.43666666668
39,167242.99
40,306512.7266666667
41,252744.53333333333
42,118612.75
43,102525.5
44,134086.83333333334
45,200380.69444444444
46,184324.61
47,204930.86416666667
48,102772.24888888888
49,172350.13333333333
50,124475.16666666669
51,164137.85
52,224173.5
53,162728.38
54,196768.5833333333
55,227256.7633333333
56,126149.33333333331
57,282472.74333333335
58,123008.5
59,113529.25
60,127630.28333333334
61,133576.7933333333
62,260422.44333333333
63,107793.27555555556
64,250945.5
65,230349.72555555552
66,130801.28333333334
67,168366.38444444444
68,196227.7025
69,272328.49666666664
70,129974.83333333331
71,123244.65333333334
72,242647.3011111112
73,137029.83333333334
74,129867.25
75,208863.1733333333
76,114465.92333333334
77,94254.96333333332
78,144964.48333333334
79,166282.08333333334
80,134233.41666666666
81,104106.09666666666
82,198285.70166666663
83,181696.8
84,217104.82
85,131589.98666666666
86,87758.69444444444
87,97891.5
88,151661.5
89,125645.84666666666
90,162338.36333333334
91,110786.83333333331
92,147722.68
93,148975.9566666667
94,131371.37666666668
95,160159.99333333335
96,298158.73333333334
97,161187.12422222225
98,144722.59
99,196912.0833333333
100,222756.0933333333
101,223726.25666666665
102,191261.46
103,131442.16666666666
104,194391.99
105,301402.5966666667
106,226374.38
107,99862.0911111111
108,149706.06
109,183061.5
110,296478.5233333333
111,123360.63666666669
112,203031.75
113,151831.21666666667
114,121386.6
115,128227.16666666669
116,122677.5
117,192842.3322222222
118,297836.0233333333
119,188580.19333333333
120,195882.22638888887
121,307656.7833333333
122,180018.07
123,90667.7
124,142452.91333333333
125,280207.00333333336
126,254695.18666666668
127,259679.47666666663
128,214822.37666666668
129,291235.70666666667
130,135590.4
131,222265.07714285716
132,147069.0
133,254927.00666666665
134,279026.7033333333
135,195612.91666666663
136,189272.22133333332
137,209555.24333333332
138,148829.0
139,292040.43
140,155704.66666666666
141,182776.3333333333
142,151483.78
143,112962.82
144,188068.1233333333
145,120059.73
146,163784.33333333334
147,192812.88333333333
148,87650.75079365079
149,298192.32666666666
150,198429.3333333333
151,119575.33333333331
152,129199.75
153,129449.68
154,186594.11
155,252394.25
156,174569.66666666666
157,140207.66666666666
158,304712.2166666667
159,162122.55666666667
160,184906.51666666663
161,184946.68033333332
162,173070.12333333332
163,123359.86190476188
164,242196.15
165,143507.39333333334
166,143935.83333333334
167,188139.25
168,245338.74333333332
169,300943.0133333333
170,130849.36666666668
171,295765.38333333336
172,266595.76
173,267702.8755555555
174,115345.44333333331
175,160140.63
176,135780.5
177,81353.15634920634
178,263364.66333333333
179,125849.86666666668
180,93698.39777777778
181,118432.44666666668
182,114263.5
183,173284.52
184,182490.81166666668
185,175626.08333333334
186,161415.76
187,265820.36666666664
188,252182.63
189,130615.77333333332
190,191447.47333333333
191,301437.33666666667
192,120751.0
193,208389.0
194,141137.14333333334
195,143799.0
196,301242.9166666667
197,274870.0266666667
198,133984.26666666666
199,135421.84
200,201758.30333333332
201,126620.81333333334
202,222100.91
203,154943.8248148148
204,100435.45888888888
205,175676.28244444446
206,176768.83333333334
207,157597.53
208,217199.21269841268
209,233231.25
210,255133.9233333333
211,295535.8333333333
212,164521.58333333334
213,170767.03
214,291277.53
215,146220.0
216,112573.53666666668
217,183868.38
218,176184.66666666666
219,133287.0
220,279381.99333333335
221,225356.88666666663
222,182602.05666666667
223,296820.16333333333
224,196876.3
225,172752.25
226,138999.91
227,128880.7380952381
228,158447.83333333334
229,240980.9488888889
230,122216.88
231,230130.96666666667
232,142744.83333333334
233,179199.9566666667
234,297263.60333333333
235,262773.1433333333
236,102562.5
237,229025.8633333333
238,126097.72000000004
239,157523.10444444444
240,208597.08666666667
241,93976.56666666668
242,255930.83
243,90667.7
244,146377.08333333334
245,124134.63333333332
246,254993.60333333333
247,143124.5
248,131926.01333333334
249,208480.75
250,134801.30666666667
251,235733.47
252,167720.93
253,126378.21333333332
254,144976.51333333334
255,298221.7366666667
256,159704.71333333335
257,123934.83333333331
258,122264.7
259,296052.0233333333
260,196995.89
261,145029.33333333334
262,232564.1733333333
263,168300.7546111111
264,249045.4333333333
265,147078.9566666667
266,125519.13333333332
267,233771.64666666667
268,148115.5353607503
269,130452.28333333334
270,209313.13
271,290009.2133333333
272,145312.62333333332
273,183344.88
274,91915.65666666666
275,144636.43333333332
276,169244.67
277,135808.0
278,96904.83333333331
279,176417.80933333328
280,201771.5833333333
281,303313.51666666666
282,280352.8233333333
283,149017.35666666666
284,184775.38
285,140405.66666666666
286,154112.79
287,210467.66666666663
288,135901.29
289,141555.61666666667
290,165246.16
291,125429.16666666669
292,252235.10666666663
293,251424.2333333333
294,174769.21666666667
295,184878.42666666667
296,76516.01380952382
297,138589.53
298,159220.00700000004
299,108704.83333333331
300,133579.47666666663
301,88763.45777777777
302,124243.5
303,190223.0
304,252819.6088888889
305,147609.83333333334
306,181520.01666666663
307,158879.5
308,125453.7
309,149291.72333333333
310,267473.97
311,131692.96666666667
