id,target
1,342258.7143789345
2,127695.7980514761
3,174652.79713490728
4,260960.34355654343
5,130904.17843671008
6,146645.5901072137
7,190307.63728350098
8,116146.70990166064
9,141795.1177840217
10,316311.4558595132
11,224439.954030525
12,126371.33898175452
13,173364.44151592383
14,121092.40392813827
15,101038.39915378137
16,128829.89514823785
17,122273.38922928854
18,191152.87903730877
19,203994.64234923339
20,131142.34294163267
21,145057.457994774
22,122273.38922928854
23,158370.5724639502
24,243433.64779969273
25,190337.06255105644
26,351214.1332924677
27,150559.82878659957
28,233299.75957670267
29,144562.56571699408
30,71095.32052857084
31,118035.810107055
32,127870.44148190101
33,188633.1502127825
34,159502.66105555432
35,353120.11494722025
36,127158.22647351137
37,169783.55482741146
38,201561.45231432136
39,176027.61907997847
40,353120.11494722025
41,255279.79439996296
42,117038.27410314555
43,85038.71787450828
44,144390.34584709522
45,194526.35499257242
46,141285.63126519488
47,209712.98979123402
48,97355.44910014942
49,175577.95330778867
50,127507.86022188421
51,159769.23871241062
52,227925.23819088502
53,175974.47375841354
54,196821.77948144695
55,219127.06029008533
56,123166.80653623313
57,324742.09808183776
58,114133.18709943384
59,115503.69001720444
60,131142.34294163267
61,143757.14756470875
62,260201.18983355002
63,114489.16681669463
64,236196.30521811318
65,210811.1591092381
66,130777.19142116845
67,172820.59273391168
68,205752.83844751137
69,272732.65790985205
70,131534.2676345891
71,112437.24990974639
72,215232.45653308532
73,144562.56571699408
74,131581.95982770546
75,208713.15139032362
76,115566.41644648279
77,70630.34074774671
78,148597.99638162614
79,146131.07641885048
80,146059.77968466238
81,100079.79464303642
82,198582.94988067832
83,190424.43623835183
84,209898.982735504
85,126033.23832632144
86,91097.413146358
87,86003.0935684924
88,153336.2452922168
89,128598.93676536177
90,139989.29540411805
91,116256.52340493191
92,166752.46801799393
93,151897.33079241746
94,113941.44437525028
95,174348.1402589901
96,353120.11494722025
97,170166.5673141326
98,152306.59141914453
99,206518.06011013797
100,218374.20424419869
101,207725.6714288061
102,190307.63728350098
103,137995.02874439233
104,191152.87903730877
105,320139.4838666077
106,212114.62481375592
107,83195.31029486716
108,140703.5462674625
109,176268.32369825683
110,346625.331588364
111,128598.93676536177
112,207564.77074270693
113,152306.59141914453
114,127055.01774892604
115,138084.83873608347
116,122681.23470495139
117,205117.4147778972
118,323388.6660913373
119,178593.48964391818
120,195770.61287342655
121,393651.1071788927
122,165206.90448931247
123,102649.04597998079
124,130246.8617875409
125,294685.23208719265
126,249259.82799936712
127,307926.3958313006
128,206212.2808885316
129,337137.98196844454
130,137570.5480318358
131,228720.81347697767
132,162430.7253175483
133,306434.1478764844
134,308653.399761362
135,205780.1715879061
136,196254.10506710553
137,208158.87184196318
138,147665.85016408857
139,272280.79848283157
140,152355.36049484377
141,190626.7552665545
142,148503.01226585518
143,115819.63897897318
144,226887.00182884204
145,115206.36096338024
146,204298.95262687237
147,196254.10506710553
148,69253.75959333392
149,353449.89674792165
150,208366.40045377033
151,116596.02287112514
152,131671.2943317687
153,130666.627842275
154,190895.27837692405
155,228693.30192551046
156,202129.79087343795
157,146119.51565313156
158,375279.4831200317
159,168492.19770927602
160,179347.0293647327
161,196254.10506710553
162,176877.61081174924
163,129203.41324865926
164,229704.47014605263
165,149455.51955328623
166,148503.01226585518
167,191253.6938242506
168,226542.28437316362
169,330495.6698105004
170,135110.5874086985
171,353907.0307501243
172,221295.82007640877
173,278525.0937983225
174,108652.37014567418
175,156454.27145570377
176,145906.16317066443
177,73247.12923052185
178,258632.45212852562
179,128393.22387686452
180,72388.4120532731
181,118636.76852985243
182,107870.23331603581
183,172222.32249403658
184,191577.36569065502
185,174166.44389406632
186,152757.63995074597
187,215179.30515214454
188,280348.6384924394
189,130918.05731169961
190,198582.94988067832
191,346940.9891009331
192,131197.59978219896
193,201388.52408351892
194,142647.90896012296
195,166042.15824926132
196,362346.5270702305
197,287817.8392031062
198,135022.80966622182
199,131671.2943317687
200,205752.83844751137
201,107511.50067433776
202,236187.62398464297
203,170993.2020928892
204,97132.42483853277
205,182824.17995277213
206,188922.84292828056
207,162091.7171826771
208,229663.5484129061
209,213614.0664868655
210,276598.50613876863
211,362902.9908577136
212,187919.66407893543
213,159093.84134755755
214,330688.69430107874
215,145156.95930267667
216,93155.30751009283
217,195009.8471862514
218,174451.4901943336
219,141795.1177840217
220,290555.1057991967
221,244526.94198157548
222,152119.81003878117
223,357297.49789154384
224,191577.36569065502
225,171289.08425140768
226,141795.1177840217
227,128363.60683334734
228,190092.5032911417
229,236215.86248432487
230,113823.56212474016
231,241294.18864936737
232,142839.25670678975
233,179308.0854526199
234,322270.59410826594
235,263654.27381267084
236,104932.6216198052
237,242832.97573171568
238,130777.19142116845
239,141848.4749682187
240,204632.87729833854
241,101868.91380491653
242,226628.78370789235
243,102649.04597998079
244,145318.24514360033
245,130152.67260676838
246,275337.50732006313
247,145502.83640328125
248,131386.45979990216
