id,target
1,328035.98383815587
2,129066.4627209435
3,174759.8576798811
4,264412.4346081952
5,128830.3483035148
6,150877.16883049195
7,201537.6328533223
8,116311.12220671061
9,133304.0213872044
10,298426.0833463778
11,230060.26241741487
12,118162.81632937005
13,158052.8928118347
14,127499.30286850088
15,96700.94841802411
16,128188.67052247935
17,113549.6778646119
18,189656.0150577271
19,200951.5729747818
20,126653.33728748227
21,146367.45333949284
22,125079.75716285128
23,178169.41515828203
24,263572.13075411617
25,189105.72610896794
26,348542.01241092535
27,155873.62648508913
28,245564.43500938968
29,144709.45494769973
30,69080.09906413635
31,115438.50067572563
32,130384.55596223439
33,194381.54542588477
34,171981.62699293092
35,490389.4505746815
36,128941.85937956529
37,153028.70555219112
38,223914.3754628152
39,193178.04386802067
40,455174.556209501
41,249861.4174453825
42,102427.57223296897
43,82328.98626859645
44,133436.54406759364
45,201832.86148128455
46,167287.56507114792
47,213684.57724965556
48,97137.61994010015
49,182600.40302445935
50,123119.4198748512
51,159427.72045939777
52,248931.41366117497
53,174489.41390158143
54,194104.6134725766
55,233663.68129589746
56,114323.2234954083
57,308822.4270442946
58,117640.22963383718
59,104481.94523999472
60,140558.8382874995
61,147690.01921800082
62,246623.0751534801
63,106579.55656452326
64,238172.68421798106
65,230651.910187339
66,123768.43859682753
67,177373.8957534986
68,209663.90806086868
69,296653.6183321728
70,119298.63030982774
71,107186.53844487411
72,249986.64200613095
73,140448.88806160685
74,139000.27625977958
75,217641.1569030374
76,113589.11986361083
77,67007.01157745677
78,143732.15768040327
79,157728.69142158047
80,131823.81949118228
81,95928.56831090729
82,202157.59640826986
83,181816.15043455997
84,227843.75249022825
85,129284.4139384304
86,88136.75401043189
87,88568.7171045612
88,142074.5546538186
89,119846.09785430538
90,177563.00811740977
91,108628.40541139236
92,179891.76268883134
93,157916.73414836993
94,129561.097535456
95,182451.15599070102
96,543390.8904652527
97,176645.21795726364
98,147527.096817858
99,219209.40385634336
100,220659.43095549988
101,235304.70624914527
102,196198.52957613493
103,129300.11866868174
104,194714.60922328284
105,322636.98078509583
106,231393.99663647026
107,92035.12139910055
108,139610.04048398358
109,173353.6268321959
110,351383.32472922094
111,122946.02369973858
112,198566.39457088662
113,169405.48392642342
114,133567.6193183813
115,127762.18717754527
116,115780.7141062635
117,199049.97164286245
118,322876.83944227616
119,194623.25268790923
120,203718.54554411495
121,356787.9434879068
122,177788.7432159226
123,102384.40114652592
124,128590.80332054371
125,287270.13236328674
126,262906.57794648886
127,259847.86744026074
128,216736.8127768791
129,308660.7397464183
130,133980.18340604266
131,242828.3398458715
132,159205.38647324368
133,288225.31531358
134,289418.6757316012
135,195578.11421005902
136,197801.7399112456
137,219530.25561556383
138,148200.67086297157
139,295033.35697819944
140,143543.3016473038
141,178778.29424774382
142,137393.45484482957
143,111018.15716803048
144,184869.1686199085
145,113180.64721601407
146,196771.16973317016
147,198100.48589597113
148,49242.23701531729
149,365492.99800776405
150,200516.15533564176
151,111269.66208294277
152,121601.64238874175
153,132746.8241985673
154,189770.63358335092
155,244787.3272970774
156,205559.6665204502
157,146521.34803153557
158,373010.826984228
159,178746.22289285384
160,183790.80502559574
161,196955.54514713274
162,168689.20900595147
163,125619.62540292139
164,250539.73544063218
165,141742.11907163262
166,142575.20641961228
167,177481.52005600266
168,257888.16527901049
169,415906.66736573854
170,142366.72197768546
171,602176.284081592
172,257315.22702493804
173,309142.5355166855
174,98243.75054251571
