id,target
1,321551.8582682626
2,129420.21078794429
3,175501.16108277754
4,252801.00383315314
5,131492.67274572814
6,150645.18974029907
7,190516.110929043
8,117684.89207942825
9,138628.0719247568
10,302218.36240214034
11,232824.96538771858
12,127116.24014339678
13,166658.20327158849
14,132793.47529361164
15,108237.17661296719
16,131256.93675526735
17,123482.30979482758
18,184172.12822994945
19,201263.54767667683
20,130950.85570612038
21,148228.9962119676
22,126965.01454321537
23,173798.5614027806
24,248251.85377258688
25,183695.35205898742
26,345222.775465757
27,152981.95411929718
28,247709.15069241426
29,142104.05350689346
30,71311.12648468043
31,124721.76410964585
32,132731.0822270288
33,188310.94279473956
34,161408.931798734
35,542800.1759065008
36,127049.3328888769
37,162775.86392653
38,210513.464871705
39,191381.55130490952
40,464230.67930409894
41,264889.65196664206
42,111930.92079771202
43,100101.32785585744
44,144594.67157253542
45,187624.8078921364
46,167993.7221918832
47,214261.44660783696
48,104519.05725991711
49,181096.5306108111
50,129911.23910354474
51,160078.19353219232
52,238660.64082439226
53,168906.18408975465
54,195526.5362819956
55,225277.2555595213
56,124448.70944666977
57,317695.99321473937
58,126754.73408213211
59,115501.2293568854
60,136842.57633896716
61,131883.01406936726
62,256082.09303713942
63,107910.13419498535
64,234201.81196247492
65,220203.82469638385
66,128942.13839068031
67,173045.7564000117
68,204354.6753024492
69,286769.6765566486
70,134568.21484379075
71,118285.815157392
72,241888.3111407935
73,142458.74818088513
74,137791.815667137
75,217885.2059839203
76,118496.67500613883
77,64315.3282097827
78,141364.80019274514
79,153713.78594889853
80,135921.8521769757
81,110091.58960773113
82,200291.947957895
83,181807.9838009805
84,219602.10965115347
85,127588.51293923808
86,90005.7272231965
87,93745.80453860502
88,150494.196870977
89,127237.33202813267
90,175263.47016837017
91,120957.97821952461
92,169981.92854569704
93,167732.5646031847
94,119108.34452456137
95,172563.98511268978
96,678642.6114265756
97,171656.57371763804
98,153551.0535403586
99,210833.42537990055
100,225046.16580336302
101,220979.1112004494
102,188480.9497068646
103,129806.33109957718
104,188780.4070768791
105,325296.1995793912
106,227130.6205741994
107,94385.68925378782
108,137391.23252587425
109,181159.74509777233
110,342223.5570514595
111,128099.93499244933
112,198233.00801308482
113,153979.77622310078
114,126329.88806720175
115,140963.32239482377
116,125154.33788192674
117,201987.67332425088
118,336671.4573248457
119,179810.83052848565
120,196139.86406344344
121,371973.15078868135
122,172593.76960040524
123,94880.3974181987
124,132747.97337648235
125,288973.229429554
126,254464.39200240263
127,263148.8732782367
128,218227.95005158382
129,300883.1422203988
130,137904.90775377443
131,244644.2087117413
132,158936.36589958036
133,338425.5528747424
134,297220.87779660616
135,196380.8931502145
136,199110.1418886601
137,220755.11855522072
138,146426.64634348007
139,304038.11643740814
140,154584.53799804498
141,180627.68888843816
142,151622.61862776853
143,115651.49687198875
144,188208.84348945346
145,122287.82873291316
146,192954.89800234864
147,191666.62752824498
148,51062.83825500856
149,381154.46529670013
150,200562.71637082673
151,125214.06287280684
152,129346.97100178673
153,125661.89132153874
154,185316.6199946049
155,246625.7925955748
156,203758.912991888
157,143784.82562143554
158,384455.3814019562
159,184502.83575819124
160,175851.0720520811
161,191669.04351510917
162,170454.41512446286
163,129999.3543048387
164,245072.47903475218
165,144719.33230126603
166,146504.1196346338
167,183198.05832687826
168,214947.10299940797
169,418245.87458543316
170,147004.76628418875
171,564518.6312399887
172,251173.84472495888
173,332249.75989939
174,122205.24929296813
175,160502.91223462153
176,143089.70613773086
177,49603.13534820291
178,267996.9043125978
179,126420.41455099001
180,71237.88666139965
181,123133.05185858347
182,116294.91600668288
183,174585.74122835408
184,175131.10354200372
185,174268.60872311052
186,178755.35533477413
187,237919.0327576279
188,269147.26563074795
189,130198.37110854064
190,194572.28376098434
191,336121.90398014046
192,127267.46177767552
193,191876.16620530252
194,142486.99684444186
195,153053.62602327246
196,400535.39202487085
197,308875.1552335283
198,137153.31418721375
199,132408.3831465195
200,193428.13428710573
201,107511.14857876646
202,232484.458293867
203,169596.54763905524
204,99807.46208934771
205,186080.1465023238
206,178025.52882436453
207,161213.4104302008
208,234456.19714905325
209,218260.84453611792
210,260158.57340072998
211,327390.58440305677
212,156593.81930537766
213,167961.9028960176
214,349476.63404229
215,143449.64312152826
216,102297.06159946615
217,184207.6799554295
218,177347.0508233343
219,139326.1960845681
220,307006.6232638137
221,232953.50668763593
222,175006.04804484968
223,363642.05565455183
224,181452.2009264259
225,172821.00671922934
226,142889.8554345955
227,125305.41840345683
228,172650.4943990309
229,232273.45679643098
230,120116.13381932984
231,227919.3912450183
232,140751.22252449967
233,174733.73768550646
234,408574.2294636299
235,255339.61125452278
236,100321.16563004986
237,245418.41035455687
238,131383.83103371866
239,139833.84672841278
240,202187.0215474355
241,97421.13048530198
242,248976.36609772453
243,94880.3974181987
244,144319.54801000786
245,126241.29264001027
246,264080.05370050133
247,140237.0328769865
248,125373.56852171235
249,203589.6384571885
250,137983.34968289148
251,280758.76499209856
252,184921.82624872637
253,130262.2938556374
254,138748.20065528643
255,647315.4640530323
256,150289.72885688624
257,128024.47621887931
258,129177.19844702561
259,342705.10212437616
260,180068.2652696845
261,146044.3197647134
262,232081.4808530776
263,161648.55820904375
264,254023.17570582783
265,148465.3154454599
266,127931.7452252976
267,233668.65667696332
268,144246.80498110608
269,127131.41286624462
270,302420.8246090148
271,358809.29377352085
272,146505.61829959095
273,193523.4962141048
274,90386.80266378829
275,153457.34898883224
276,170990.87521042966
277,146191.04774958635
278,103266.4568190146
279,175947.09110089584
280,186010.3232990785
281,515143.15078982513
282,296725.8691753325
283,145738.0205325712
284,160603.61031227413
285,140810.89894335577
286,150146.83958944143
287,220188.8732855817
288,141396.26685769245
289,137334.43326103935
290,178714.48287154903
291,125286.59637658429
292,267749.356778274
293,256056.9244879649
294,169008.71214687108
295,183134.87910666375
296,55766.99271648865
297,135849.2788283892
298,156643.20288234943
299,110775.43269956959
300,127374.99915960297
301,67544.25524561285
302,136436.3784489474
303,191261.21522459626
304,267584.24518410367
305,149207.63740162514
306,178013.8944760993
307,169616.01896732955
308,126570.7564747741
309,158979.50456659697
310,272073.58649243915
311,126664.70206034675
312,189511.44744524942
313,136107.97155512197
314,137396.04386455845
315,158299.58466561412
316,138739.07608035376
317,129048.26608718921
318,127467.49129338934
319,162496.85829587706
320,190715.79367240227
321,144695.21990875824
322,180395.91781173338
323,212283.60386882315
324,156732.78169547376
325,165849.0624751523
326,188763.90773128718
327,111292.5770543596
328,82809.91341856429
329,257709.42387751024
330,179128.53036752326
331,226324.96342707356
332,219656.85046655277
333,161363.40834304778
334,158725.2956869225
335,135354.36564000198
336,180471.5011302752
337,159900.00430082204
338,145851.64478278218
339,184407.8049454089
340,342387.4203062516
341,138531.30696124258
342,150088.78381053446
343,162388.57596033646
344,126156.02820897709
345,141750.74350998158
346,138314.08543220104
347,183908.64407799556
348,164660.04530204943
349,184956.02595811617
350,197762.75954140586
351,173583.38758193882
352,264771.6234673581
353,166746.48286503987
354,435356.4901448258
355,91064.6628376587
356,182240.19854343982
357,117365.03835633637
358,190164.78463103462
359,188912.86598683422
360,90588.36543295847
361,131665.63502244296
362,219130.6651273521
363,172293.886845282
364,140476.63737445424
365,139428.20656319
366,128151.72497457165
367,163543.58886117119
368,117091.41957118348
369,197227.7493138771
370,134981.93625780073
371,300102.8436279681
372,250613.56507348848
373,146824.46807590322
374,204302.34379093206
375,286573.15150083415
376,417311.3907582557
377,180367.9916640009
378,270618.7141151952
379,413409.9309696894
380,507586.85388168844
381,424843.7640207523
382,301428.9985867089
383,142195.89100448313
384,144294.5071957772
385,174637.63432528885
386,122646.83840074722
387,95602.42422329827
388,124529.33706703944
389,166268.20119816918
390,191249.00360517
391,131660.00138257636
392,144246.80498110608
393,130895.93801142376
394,136652.03878329863
395,132619.06934572465
396,139054.6349265066
397,235673.99838832451
398,214490.4798080065
399,110444.28177786536
400,129663.36479763256
401,152140.70289387653
402,145120.84357393818
403,215490.06744329468
404,142804.82277878927
405,274075.9072878595
406,247589.1799189
407,341574.0105582302
408,183113.00324950498
409,149038.98531893076
410,220422.1483604131
411,97103.86013626153
412,101389.15798166719
413,347926.92197232856
414,213331.42228876636
415,108920.76849066152
416,108816.19728278484
417,272410.4752994497
418,135743.79451137094
419,141893.33279494575
420,261750.52176505054
421,137544.5969002876
422,209211.07503954368
423,156773.88876809506
424,149582.4976293073
425,300247.17704463674
426,335475.2306972261
427,254098.69588035514
428,227792.66794419638
429,214857.25489808182
430,179855.85190124298
431,116796.20209147717
432,313489.51952930633
433,195654.92788603008
434,341233.3320942539
435,244731.91518601065
436,222963.9238759922
437,199515.01103148004
438,406530.0348560931
439,182190.08704776858
440,208029.42444118822
441,189618.31163419006
442,132984.26589666196
443,323732.47430123284
444,206800.77703366376
445,195216.0391069058
446,149375.08534409106
447,375981.124057622
448,164079.09916844725
449,165514.5521931285
450,185145.38404885348
451,245051.70257411676
452,208060.87236905503
453,306563.1651101924
454,150981.30002300552
455,180852.05136293118
456,195745.48826533463
457,211752.6970010189
458,108492.39075543708
459,187030.00615318184
460,157251.24714272947
461,267466.6773665988
462,255102.7057222161
463,152946.4185353954
464,158595.22284687823
465,133345.3398405803
466,138847.15820389974
467,233472.51991468214
468,174654.65095227695
469,177448.71883992417
470,131312.95614841118
471,99019.4758229257
472,149518.3165659646
473,156799.907380767
474,210926.3539331022
475,109362.32427527361
476,197269.81631671358
477,377498.4752507171
478,182011.51400320945
479,109399.66612059728
480,162563.76445106737
481,126477.57575080864
482,175886.2097914426
483,221830.04332842684
484,169335.58367995094
485,183438.11725674896
486,192744.84620949326
487,214231.48423683507
488,218109.18859977674
489,178747.29013785796
490,164538.74572445924
491,139109.8043403714
492,290825.65236138355
493,186940.18334653327
494,177307.4024024796
495,293464.9294057038
496,132780.31887330307
497,222597.33103862288
498,365070.83182508615
499,165023.56941964585
500,194045.62551181746
501,156933.0410484341
502,316114.1808123879
503,156070.87328628227
