id,target
1,337760.38067224406
2,129696.49639312639
3,176136.92316942682
4,243813.58890881093
5,133977.08981464276
6,143793.41420749234
7,189017.50157251238
8,121645.76253289738
9,139032.59227283663
10,296728.32032891735
11,241538.7996454238
12,126123.1904058531
13,162946.77741743223
14,131687.56340077627
15,104521.65164472288
16,129956.52091867308
17,122667.48597348138
18,189004.61999475723
19,194664.46806530256
20,130166.4333961816
21,151715.17190864842
22,125728.43527373418
23,174745.67458957422
24,266299.1361289166
25,185486.30196485546
26,341932.7236635098
27,155353.3551733683
28,242874.69879000142
29,140897.01551478216
30,67921.30171379476
31,122588.49557937519
32,133188.748288086
33,186547.61946863384
34,161585.4911410777
35,544001.8481744352
36,131884.90116468057
37,161707.73652497717
38,220033.70323111734
39,182754.9129959481
40,466187.185542429
41,258861.455911686
42,118193.58303528398
43,100793.56890768876
44,140053.819429104
45,196406.95943729777
46,165330.04936011287
47,208919.71200588977
48,103314.8207113748
49,181325.98132036082
50,126627.88787652957
51,157862.92003238708
52,238657.2980259916
53,167191.31473000988
54,192441.49811543868
55,225641.99516742752
56,125045.34797767672
57,322064.52265993017
58,126067.38383280355
59,115211.39252564155
60,137323.70718833874
61,140609.28353648545
62,256356.20370581356
63,108074.69981174034
64,234999.68834190932
65,220819.80115340595
66,130040.07955154327
67,171786.05553816378
68,208094.10395085043
69,286177.10798166966
70,128390.66814413467
71,117470.96167833319
72,247022.9245718278
73,139517.10640726157
74,135590.55935839188
75,213982.62502194123
76,120034.70072161822
77,67620.47516689512
78,146037.71826944774
79,155200.8818926391
80,146838.95094369614
81,98405.71804852915
82,197619.52250926808
83,180004.58240573585
84,221156.79006895504
85,130821.51615904349
86,89133.68473537621
87,92169.90134215553
88,147030.49993159247
89,124552.85496732719
90,171758.8026406285
91,116559.17948090693
92,188174.8726942869
93,152974.9889279682
94,120584.71159553577
95,174716.00014990984
96,661607.2738464259
97,171521.7122045863
98,148314.77910678735
99,203970.9161658087
100,223608.8306971594
101,217568.55470575806
102,187834.27698956762
103,132515.52608851183
104,191032.33224959756
105,325870.7165725076
106,225833.54859864293
107,96019.72212257975
108,136972.2556745251
109,177977.30281590874
110,357926.7568003156
111,126982.18619004621
112,198267.815632342
113,156870.09037895274
114,128229.52264280597
115,134478.02613434038
116,123963.39319332929
117,202624.06010423368
118,335238.01817107724
119,181098.94735007384
120,193302.61638839522
121,357068.86546903214
122,172164.67683254057
123,99308.27167271887
124,136799.34339170664
125,289383.11598742043
126,266452.18867228756
127,256900.81529892125
128,214842.62992205584
129,313691.14225026185
130,135996.2777579641
131,238725.5759307217
132,154267.94920276443
133,271398.47720916965
134,298588.45641798514
135,197099.92621694383
136,201225.1538760886
137,213349.39307745287
138,148039.85808005743
139,301166.5856734223
140,152179.5916216285
141,181342.27582749882
142,151612.56597984437
143,118091.70557452999
144,187557.0948451726
145,116694.55955106336
146,182593.7719176364
147,190324.8188569171
148,79324.4206824582
149,375109.3968875761
150,204439.01872175635
151,121445.33053802492
152,128789.6142785835
153,127708.39158028082
154,184193.4479966207
155,238789.80318671296
156,214553.5907352265
157,144869.47460483585
158,390695.58954933943
159,179450.9879893753
160,175500.63091388426
161,190156.0466620638
162,170737.982522983
163,132023.79237336363
164,243658.14771065713
165,146956.74610707632
166,145385.55749368964
167,181268.77544011752
168,228755.17190397793
169,424984.48730827344
170,136875.93923919453
171,562660.0701946694
172,258636.74579835267
173,317636.60914539685
174,118309.46617993357
175,160115.21248547424
176,135868.16739877907
177,59475.12837381649
178,264480.4552133505
179,123957.83250159599
180,71071.29702004249
181,127342.29552734847
182,115551.0112703486
183,170695.84608400532
184,173477.74908125284
185,174772.652476363
186,179586.85112360137
187,246132.97651111768
188,254758.96027654406
189,132102.09515926454
190,191199.8804261001
191,338962.428905517
192,126005.73236217923
193,195428.56830556414
194,138234.50422743603
195,148799.28465794632
196,397695.59484328085
197,308206.302146081
198,134269.64284998918
199,127637.49139950724
200,191665.29929812826
201,105444.787993988
202,230240.90512851617
203,172360.09931960242
204,102471.97181469397
205,183192.3949344839
206,179551.23953080742
207,161068.73229473247
208,233013.53463389378
209,224409.1944623338
210,268741.73294505174
211,331947.12163208076
212,160826.80875941817
213,165856.48191124067
214,343575.50626308983
215,141783.49650738144
216,108606.32468447997
217,180682.25962881377
218,177927.7010727092
219,142098.06746817342
220,307896.2647203169
221,227922.58635145146
222,168566.5221601559
223,362077.5390595506
224,180399.87344720957
225,171921.47567734093
226,141667.71350139508
227,127936.57400867174
228,167908.03574741134
229,245969.65922527114
230,122051.6748546988
231,227018.17890660604
232,142327.12329281267
233,169843.94127771797
234,392483.6320877959
235,260312.0426449775
236,96924.42017208581
237,239140.43999690763
238,133749.3156688041
239,141008.46829033643
240,206151.2381888503
241,100806.56084463495
242,244011.5660076227
243,99308.27167271887
244,145916.7532110515
245,124685.62388497347
246,261322.57170399118
247,138700.96558216529
248,124456.31168268409
249,200328.62719175481
250,136331.06018528197
251,265865.8699450174
252,182110.93731910223
253,126207.72895270173
254,141641.0639758457
255,629758.0821490113
256,157440.7309495944
257,129810.01860254293
258,131260.4862125799
259,324666.0088499618
260,174692.7381050394
261,143978.97393530287
262,249720.76154209516
263,163020.54194971058
264,257014.03229093092
265,149455.1071290096
266,125924.7736985198
267,231396.0224309516
268,144804.89201495712
269,126264.9509677928
270,270840.6734400913
271,341096.3080606471
272,150763.6290997255
273,192183.5703524429
274,90019.3780312681
275,147461.04431816228
276,177292.716158021
277,148219.5330716953
278,103255.2149874666
279,176505.79630193237
280,184140.15406022285
281,479432.87804602424
282,289040.9807319365
283,141320.62791224036
284,166781.8454469872
285,142224.36335326426
286,150590.90178257623
287,220194.90410589828
288,140113.85162422585
289,143366.24340922837
290,177361.52754284255
291,123999.0834256594
292,257189.8308153477
293,260388.13575346582
294,170004.13593665464
295,179528.20855107825
296,64779.195297246886
297,136989.58551067516
298,158509.19951837743
299,110343.17214101892
300,123901.75906437956
301,72126.03297431685
302,131500.20924505373
303,192411.02499367757
304,269863.80474327435
305,148530.47400297958
306,178655.723267996
307,165880.73502254608
308,127313.70122597362
309,155415.72362468136
310,278764.19765545975
311,120772.34899397625
312,182560.5471851839
313,135859.2539588184
314,132236.39454941262
315,159159.48375380487
316,135594.28850113915
317,127377.77299730259
318,129083.47208962488
319,163161.2012240914
320,197263.75856280304
321,143838.9774548329
322,175218.82846407275
323,212484.98061312202
324,155931.18464100023
325,166343.21165767705
326,188610.95341686453
327,102112.08557383323
328,82388.68987361339
329,250419.68096285002
330,177276.0786881091
331,227029.63993989013
332,217597.4585268387
333,155763.73014162245
334,161909.170353883
335,133179.74146749574
336,181534.58198688744
337,168007.9330806441
338,144357.52723793426
339,174814.98444885915
340,340702.3018859998
341,145849.10080028116
342,153775.25053848833
343,162246.78680814157
344,125145.0776080147
345,138457.9622986037
346,136799.87921093364
347,175673.71395324392
348,165380.66277684653
349,182144.24591073723
350,197728.78919650972
351,168540.17581442054
352,264392.91889981355
353,167533.480501174
354,369266.3204378851
355,92092.7991309838
356,181760.08810346655
357,117133.00962953374
358,188040.67232889982
359,188691.69739758322
360,91664.05834143574
361,129426.18328727849
362,221468.46534577035
363,169503.83445053545
364,138116.9410298532
365,140496.2147673366
366,129901.81059241915
367,168626.2160792988
368,118794.45339170516
369,201538.7229325827
370,133272.83277596388
371,308887.0988674675
372,238474.99022885173
373,138200.89131654758
374,204698.52008309276
375,280371.06483103026
376,363384.1440825647
377,180765.88384920216
378,263643.1734638318
379,412418.45805909805
380,473437.69014723063
381,400572.0491673222
382,309112.47539111064
383,141043.19735957388
384,147665.16656034903
385,177975.31612297552
386,123574.8372632995
387,97257.46548887933
388,123675.1187860322
389,163290.47398565995
390,192163.36279337466
391,139514.26253237843
392,144804.89201495712
393,130506.8371114688
394,135926.44444501156
395,129495.5493216477
396,138530.02415257308
397,231254.45138228586
398,217350.9957331817
399,110993.21131663781
400,136742.53279528962
401,151224.7641591836
402,142651.71803558245
403,213220.48115967197
404,137879.97154942024
405,269921.86510416574
406,245264.37006205908
407,362276.63327501353
408,183427.30104717152
409,149311.09792470257
410,212443.39919792587
411,91137.15026382811
412,100948.78609327629
