id,target
1,343044.19527491415
2,130379.948078285
3,177368.49706111656
4,247829.11924149026
5,133603.52399013384
6,142136.26033650653
7,194026.3226899103
8,119701.13853349061
9,139670.10484590128
10,318387.19192909636
11,222234.11449368185
12,127853.88251150562
13,168733.93141068984
14,133908.78690540115
15,104179.05923305546
16,128909.56365931887
17,122669.0405274602
18,188522.89170972892
19,205633.0186331404
20,131538.63459170557
21,151088.3615104718
22,125356.63618610043
23,172453.67327153025
24,252717.1277127794
25,180645.1262627266
26,356486.79274600965
27,154470.16606339847
28,235608.8247901203
29,143263.26429584387
30,67509.93430975948
31,122991.9918003563
32,132222.33231138365
33,183007.88263694436
34,170190.1945357847
35,487190.2469792812
36,128134.36158376612
37,166237.72770739865
38,217022.69542026945
39,181728.62549178285
40,436568.18993966613
41,260571.42757911293
42,112987.27267500898
43,96527.32139259792
44,140759.39515869535
45,195776.05544916913
46,161749.71690764884
47,215139.5881601426
48,104262.3917759306
49,187145.34075827818
50,127630.70534412179
51,160067.2562847982
52,225375.0415041489
53,174327.9842517483
54,192685.19064785884
55,224148.7066676244
56,123770.9148632812
57,324712.7643949114
58,126787.8811392606
59,111645.50351425348
60,134266.2799136212
61,140052.04677418864
62,252777.78247324238
63,113157.54537664543
64,223236.8604526408
65,217052.91235083714
66,130435.15404631835
67,174360.35440863488
68,200301.50150175788
69,280322.59046689165
70,128180.65803562288
71,117248.97847634513
72,251969.19699441857
73,140650.48098443812
74,143905.01758246296
75,211563.48362312623
76,120274.48452761321
77,75760.34113136286
78,143924.86112189555
79,155005.02075432596
80,145330.41677383025
81,106505.10387657266
82,196754.16961614392
83,182714.77446761343
84,212049.63084951634
85,133451.17695352927
86,84442.24275289904
87,97112.0166637814
88,147199.9447998627
89,125933.01391507148
90,170609.5811559959
91,123262.2642265374
92,160021.5198730849
93,159174.8700706988
94,125422.61472537633
95,176937.50376776076
96,456237.1591040795
97,173811.60079120906
98,152993.92632949539
99,209807.67955484003
100,217885.19457574646
101,216848.72198173782
102,181986.65719368652
103,130493.62442416375
104,190269.8832425859
105,331256.11988638283
106,221494.60314358698
107,96037.06210235285
108,139794.00299980008
109,183692.47876909492
110,367515.78888081247
111,128490.7591478404
112,204852.78232287365
113,155980.10540835687
114,129001.04266009056
115,135349.48808994325
116,123955.06044471782
117,210887.60076434957
118,333711.4866058914
