id,target
1,334082.0
2,123015.84
3,171094.31
4,244145.05
5,134485.1
6,131449.02
7,204920.97
8,108074.75
9,146198.58
10,278796.38
11,263893.88
12,123015.84
13,168205.23
14,123566.41
15,112327.28
16,130478.1
17,128459.21
18,185133.86
19,199300.05
20,122599.75
21,139630.56
22,123015.84
23,166665.4
24,239508.61
25,186165.19
26,337988.06
27,151574.03
28,252691.7
29,131174.9
30,65847.63
31,121989.984
32,142509.66
33,194953.11
34,150366.4
35,595663.56
36,113267.06
37,174834.33
38,217511.05
39,186165.19
40,486304.97
41,251224.86
42,112516.805
43,92560.04
44,146025.34
45,193802.03
46,173124.4
47,218672.86
48,107821.16
49,173436.45
50,135195.75
51,164426.23
52,254078.36
53,176682.66
54,200354.83
55,215451.5
56,117177.87
57,325319.78
58,134890.78
59,112851.64
60,127383.414
61,115140.32
62,241245.03
63,109273.055
64,235273.4
65,224446.11
66,123015.84
67,179433.7
68,202629.9
69,267978.56
70,134531.1
71,129387.695
72,249396.52
73,138844.52
74,138047.23
75,220702.9
76,119555.01
77,56135.535
78,138844.52
79,139937.81
80,112785.51
81,119665.58
82,188527.33
83,166577.56
84,245093.3
85,136523.23
86,81541.75
87,94868.625
88,134963.38
89,121490.68
90,186043.48
91,134729.86
92,146455.6
93,174771.23
94,138520.81
95,158090.23
96,740539.2
97,179433.7
98,157071.45
99,213202.8
100,236440.58
101,202031.86
102,195829.22
103,134186.45
104,203764.55
105,317493.1
106,234705.47
107,93494.08
108,145381.89
109,183283.55
110,328670.56
111,123015.84
112,201520.06
113,151313.38
114,115245.87
115,141995.75
116,123015.84
117,213030.6
118,340441.12
119,187167.38
120,208670.22
121,388813.5
122,176682.66
123,94868.625
124,144540.66
125,284044.47
126,243614.6
127,241095.58
128,220702.9
129,288230.9
130,142964.06
131,253556.1
132,164426.23
133,287398.28
134,324875.94
135,207470.69
136,196462.66
137,208655.1
138,137317.36
139,294665.78
140,159628.7
141,178571.16
142,158920.38
143,120488.48
144,196044.39
145,115675.76
146,165373.12
147,190334.34
148,35625.93
149,384160.6
150,212056.53
151,133139.38
152,128604.84
153,123015.84
154,186165.19
155,273802.3
156,200770.64
157,156434.73
158,408913.7
159,178571.16
160,183467.38
161,185542.89
162,172541.75
163,143586.08
164,240716.14
165,146728.5
166,138534.33
167,202888.44
168,191375.05
169,443532.5
170,146444.27
171,670487.0
172,254380.28
173,259621.0
174,123278.016
175,153909.73
176,129345.02
177,50886.05
178,276878.8
179,123015.84
180,65847.63
181,121490.68
182,110887.88
183,176928.11
184,166936.02
185,171900.7
186,181865.58
187,235775.52
188,258514.97
189,123015.84
190,187987.28
191,335630.8
192,134890.78
193,204920.97
194,141993.61
195,147240.42
196,361426.16
197,305736.1
198,135032.06
199,134890.78
200,204773.58
201,112327.28
202,208178.11
203,156399.27
204,91410.72
205,189917.73
206,168437.9
207,164426.23
208,231376.0
209,232321.42
210,295328.78
211,328790.56
212,154535.89
213,166959.66
214,364343.2
215,140937.19
216,108056.33
217,179487.16
218,173907.03
219,141862.47
220,283700.84
221,258137.4
222,174786.19
223,403483.2
224,178571.16
225,174130.19
226,150950.3
227,111314.39
228,183467.38
229,256540.84
230,119027.13
231,235997.95
232,154355.8
233,163166.7
234,416218.06
235,251433.81
236,96826.74
237,244145.05
238,135195.75
239,139153.66
240,193091.16
241,92560.04
242,252691.7
243,94868.625
244,141438.39
245,112188.305
246,282896.28
247,129513.57
248,132466.31
249,198636.81
250,134636.67
251,261295.12
252,163879.77
253,144290.4
254,140142.61
255,740539.2
256,153566.9
257,136301.7
258,123015.84
259,334631.16
260,157206.44
