id,target
1,332568.90156505676
2,123479.58152322173
3,170538.9741774527
4,247907.2769247491
5,133263.53255656175
6,131451.0624021699
7,203097.814241331
8,109003.48528899248
9,147244.91410724583
10,281513.2938451152
11,265977.4045161544
12,123887.9933902429
13,166557.79950174253
14,124128.08443141603
15,113621.61633334612
16,131811.28332329605
17,123406.91668480393
18,183831.2764075093
19,198535.9435025901
20,123042.52342236774
21,140175.06177059657
22,123507.32717585804
23,166464.9524324918
24,238661.38919658758
25,186395.24496514627
26,327786.0837688285
27,149873.6465926107
28,247498.5526249536
29,131395.1164303719
30,69786.24806365483
31,121696.61356439652
32,145095.29243096843
33,198681.98034546987
34,148228.19843271535
35,481153.2869550242
36,111644.90134987303
37,173904.04341061693
38,220161.65059803182
39,186386.03186289984
40,481153.2869550242
41,247840.92282004372
42,114658.87541608076
43,96401.42706262888
44,147400.2859768433
45,196656.30297555192
46,175235.2356522524
47,216778.60297421645
48,100617.61541248608
49,175316.1361570998
50,135246.24696183065
51,164399.4831434467
52,250121.68422634134
53,174964.3122295545
54,200022.24573563665
55,215223.3620315837
56,124804.99474650077
57,324131.43599242956
58,133695.6711326083
59,118140.8652519937
60,128422.14633557695
61,113048.72326397795
62,237945.2853011952
63,107451.68831054085
64,230225.36741426436
65,217020.11561058537
66,123128.44527788913
67,180536.36809116314
68,207283.62877744026
69,270600.04360572895
70,131492.28775126592
71,128105.4720462734
72,241577.42528548455
73,140793.3282985131
74,133062.08987722313
75,222645.56573430693
76,126015.90950388901
77,69786.24806365483
78,139837.12824565804
79,136707.9957272242
80,113113.23166827328
81,122364.80834084458
82,192538.67242258808
83,168227.59433626308
84,241305.66592698253
85,136629.74662371806
86,69786.24806365483
87,96480.46038120188
88,134011.030314167
89,113728.87599820057
90,185350.46108280952
91,128835.2239244202
92,145459.51884229082
93,177009.88475649446
94,132383.68308160643
95,157776.07676054456
96,481153.2869550242
97,183495.1845853726
98,158747.07343960964
99,214814.58361404453
100,235131.02760201314
101,205759.04610040548
102,200704.2287950734
103,135326.53765624505
104,206028.60716526987
105,321051.07151006977
106,229579.42379908488
107,89257.23671499775
108,145344.47727960447
109,182684.71059017282
110,333889.7586654589
111,124118.64567027854
112,197182.30590101538
113,150137.86714191124
114,120274.73789666266
115,145667.8491960735
